step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
670,CASH_OUT,86322.88,C1514601363,0.0,0.0,C1726841955,1345559.78,1431882.66,0,0
36,CASH_OUT,10886.07,C1921167970,0.0,0.0,C2128478569,151943.44,162829.51,0,0
203,PAYMENT,13373.75,C1066666456,467.0,0.0,M1807910237,0.0,0.0,0,0
325,CASH_IN,67404.84,C1970454221,22432.0,89836.84,C691687649,1808064.36,1740659.51,0,0
273,CASH_OUT,24574.15,C1704049166,314.0,0.0,C1499414605,0.0,24574.15,0,0
43,CASH_OUT,52345.52,C1053556395,0.0,0.0,C1819447902,102821.81,155167.33,0,0
492,CASH_IN,247289.47,C1324229639,1695578.48,1942867.95,C1692436460,6275473.94,6028184.47,0,0
306,CASH_OUT,145067.13,C916516206,52062.0,0.0,C1825814788,2119159.51,2264226.65,0,0
181,PAYMENT,8307.39,C270663980,30400.0,22092.61,M321180461,0.0,0.0,0,0
18,PAYMENT,3106.5,C119551000,563656.95,560550.45,M388366278,0.0,0.0,0,0
401,CASH_OUT,261353.11,C722372377,10792.0,0.0,C623463365,103432.55,364785.66,0,0
206,PAYMENT,26159.16,C1498699023,5031.0,0.0,M880388871,0.0,0.0,0,0
379,CASH_OUT,318759.1,C1423248512,0.0,0.0,C711305520,1080008.82,1398767.92,0,0
44,PAYMENT,5845.29,C32524497,191277.93,185432.64,M1725249253,0.0,0.0,0,0
335,TRANSFER,22410.18,C1857820401,45795.0,23384.82,C4420267,173186.73,195596.91,0,0
132,CASH_OUT,150022.35,C827240723,0.0,0.0,C1798380739,748813.11,898835.46,0,0
306,PAYMENT,21071.55,C884247994,0.0,0.0,M902410054,0.0,0.0,0,0
212,CASH_OUT,154202.47,C1981956395,7015.0,0.0,C286999481,0.0,154202.47,0,0
402,CASH_OUT,218718.35,C294065786,0.0,0.0,C2093063741,595393.99,814112.34,0,0
43,CASH_OUT,390826.65,C1794647862,7037.0,0.0,C870505427,62397.88,911764.3,0,0
299,CASH_OUT,215414.64,C1510210070,37697.0,0.0,C929864427,0.0,215414.64,0,0
402,CASH_IN,35877.39,C1455799758,682365.0,718242.39,C628745257,1810560.81,1774683.42,0,0
400,PAYMENT,25357.27,C1767024415,0.0,0.0,M721455409,0.0,0.0,0,0
160,CASH_IN,341881.87,C718235351,1448463.06,1790344.93,C315208959,478080.42,136198.56,0,0
331,PAYMENT,14165.2,C1433854774,0.0,0.0,M1170968736,0.0,0.0,0,0
400,CASH_OUT,265633.73,C419206959,0.0,0.0,C1526302978,959960.43,1225594.16,0,0
260,CASH_IN,113652.75,C162408974,21426.0,135078.75,C401110359,127686.98,14034.23,0,0
399,CASH_IN,107971.29,C410748400,21110.0,129081.29,C1707976459,197504.26,89532.97,0,0
201,CASH_OUT,234299.78,C1501651761,155763.0,0.0,C312150693,148701.62,383001.4,0,0
15,CASH_OUT,126462.19,C1499654201,0.0,0.0,C2098652030,183693.22,310155.41,0,0
142,PAYMENT,7543.07,C349235402,0.0,0.0,M2062552134,0.0,0.0,0,0
203,CASH_OUT,106437.45,C1998719322,1576.0,0.0,C1876466637,3017936.01,3124373.47,0,0
139,CASH_IN,260138.61,C1035445218,4185825.58,4445964.19,C2049145129,1824984.75,1650627.39,0,0
135,PAYMENT,17661.76,C586703051,0.0,0.0,M698030732,0.0,0.0,0,0
330,CASH_OUT,104169.05,C963517974,0.0,0.0,C1349360895,208220.73,312389.78,0,0
94,TRANSFER,303570.28,C195227335,0.0,0.0,C88409046,449784.33,753354.6,0,0
260,PAYMENT,586.84,C617135835,15085.89,14499.05,M188822575,0.0,0.0,0,0
327,PAYMENT,38389.58,C1383453640,0.0,0.0,M311911708,0.0,0.0,0,0
471,CASH_IN,151631.59,C1114267782,215159.0,366790.59,C1355316129,2332873.49,2181241.9,0,0
9,CASH_IN,245630.98,C425730555,313500.0,559130.98,C414205222,194025.79,0.0,0,0
139,TRANSFER,1557056.71,C767790961,7016.0,0.0,C1984669389,512167.28,2194198.48,0,0
204,CASH_OUT,174297.57,C1736083518,32418.0,0.0,C696359299,0.0,174297.57,0,0
395,TRANSFER,1430113.11,C1373375404,0.0,0.0,C1087050134,1786098.03,3216211.14,0,0
42,PAYMENT,7721.33,C468620941,0.0,0.0,M1422386542,0.0,0.0,0,0
396,CASH_OUT,436063.86,C255717760,0.0,0.0,C1378914621,630221.18,1066285.04,0,0
255,TRANSFER,95111.81,C766771111,11242.0,0.0,C1807755768,240781.75,335893.56,0,0
134,CASH_OUT,166630.86,C1847804084,0.0,0.0,C1259410360,3141306.8,3307937.66,0,0
548,CASH_OUT,25401.04,C1156092955,45732.0,20330.96,C699647446,120720.32,146121.36,0,0
236,PAYMENT,333.65,C507905775,159836.53,159502.88,M2009295105,0.0,0.0,0,0
134,CASH_IN,402148.16,C4868754,4743567.78,5145715.93,C995003033,1961149.49,1559001.33,0,0
225,CASH_OUT,56393.63,C182247100,20565.0,0.0,C1357244692,0.0,56393.63,0,0
303,CASH_OUT,242028.75,C2132535568,0.0,0.0,C1269628996,1267392.81,1509421.56,0,0
235,TRANSFER,467642.07,C665137000,43895.02,0.0,C955262231,994648.61,1462290.68,0,0
332,CASH_OUT,80380.22,C1926773300,283472.0,203091.78,C1394779770,1170724.99,1251105.21,0,0
190,CASH_OUT,136564.13,C1991441570,0.0,0.0,C956009065,2267454.0,2404018.13,0,0
231,PAYMENT,1681.69,C1458049313,761.0,0.0,M1415822049,0.0,0.0,0,0
324,PAYMENT,16996.83,C513247540,0.0,0.0,M453292383,0.0,0.0,0,0
187,TRANSFER,1386858.27,C725652325,1146.0,0.0,C68223344,43988.81,1430847.09,0,0
142,PAYMENT,548.06,C285918271,1058.0,509.94,M617494166,0.0,0.0,0,0
525,PAYMENT,37453.21,C358461620,855.0,0.0,M164264078,0.0,0.0,0,0
400,TRANSFER,801561.9,C115467517,5561.0,0.0,C1403746216,0.0,801561.9,0,0
353,PAYMENT,30759.14,C191813475,332.0,0.0,M1159838975,0.0,0.0,0,0
130,CASH_OUT,141981.69,C1347219557,14491.0,0.0,C462916665,204333.16,346314.85,0,0
597,PAYMENT,5255.52,C1302604815,232888.69,227633.17,M811748473,0.0,0.0,0,0
405,CASH_OUT,186804.37,C447665645,0.0,0.0,C1736883065,1972109.46,2158913.83,0,0
358,PAYMENT,19613.96,C397414561,13670.0,0.0,M1738338681,0.0,0.0,0,0
360,TRANSFER,235809.26,C869988694,0.0,0.0,C911634465,375472.27,611281.53,0,0
210,PAYMENT,5398.28,C905545312,977.0,0.0,M1238760509,0.0,0.0,0,0
402,CASH_IN,118423.43,C278738714,24406323.48,24524746.91,C610654716,604472.89,486049.46,0,0
181,CASH_IN,347885.74,C1042237391,1196227.21,1544112.95,C1457137516,1416381.43,1068495.69,0,0
19,CASH_OUT,114334.89,C1908900316,0.0,0.0,C244100250,230696.98,345031.87,0,0
403,CASH_OUT,386541.55,C59397379,55156.0,0.0,C1855182552,2609852.78,2996394.33,0,0
181,CASH_OUT,47282.51,C543270170,5026.0,0.0,C886052291,0.0,428107.82,0,0
284,PAYMENT,1494.26,C2081181352,46463.0,44968.74,M433882210,0.0,0.0,0,0
13,PAYMENT,47883.6,C1939501881,663032.41,615148.81,M381770153,0.0,0.0,0,0
322,TRANSFER,166579.12,C1357759206,40881.0,0.0,C356678057,0.0,166579.12,0,0
373,TRANSFER,735284.08,C248779444,15396.0,0.0,C1837496656,0.0,735284.08,0,0
36,CASH_OUT,386947.36,C447424814,19261.0,0.0,C45445256,0.0,386947.36,0,0
13,CASH_OUT,224179.73,C866516187,0.0,0.0,C1074821415,408516.45,4419655.39,0,0
17,CASH_OUT,92144.31,C633213658,385054.0,292909.69,C102145644,194378.63,296528.8,0,0
9,CASH_IN,37530.99,C1990863350,2764470.85,2802001.85,C1575675375,3666904.09,4660314.36,0,0
41,CASH_OUT,61244.95,C1906130969,0.0,0.0,C1850122235,75063.06,136308.01,0,0
282,CASH_IN,211133.25,C1126392465,1570006.73,1781139.98,C665645955,242326.22,31192.97,0,0
330,CASH_OUT,96983.38,C617283049,0.0,0.0,C2077071455,3962354.06,4059337.43,0,0
192,PAYMENT,1253.3,C320206528,584.0,0.0,M258287193,0.0,0.0,0,0
236,CASH_OUT,133877.48,C55015446,17264.0,0.0,C1734447110,1009957.83,1143835.31,0,0
325,CASH_OUT,80573.76,C1933471539,165072.0,84498.24,C1887198463,0.0,80573.76,0,0
371,PAYMENT,5293.32,C826754182,0.0,0.0,M1237725806,0.0,0.0,0,0
232,CASH_IN,207543.32,C1488771606,3159604.86,3367148.18,C1447308682,1675300.62,1467757.3,0,0
351,TRANSFER,1117991.47,C467797467,2174.0,0.0,C1277124975,91513.26,1209504.73,0,0
308,PAYMENT,25507.93,C1964535624,30634.0,5126.07,M1669884868,0.0,0.0,0,0
234,TRANSFER,180378.99,C1639312328,0.0,0.0,C249178347,642968.36,823347.36,0,0
306,CASH_OUT,257670.26,C1425270830,325338.0,67667.74,C58396499,1233366.54,1491036.8,0,0
307,PAYMENT,2049.44,C349151180,69627.0,67577.56,M2050600039,0.0,0.0,0,0
14,PAYMENT,7825.26,C2141449229,107613.0,99787.74,M1254041649,0.0,0.0,0,0
306,CASH_IN,261857.2,C1145693320,508575.0,770432.2,C1952524368,178287.88,0.0,0,0
369,CASH_OUT,116003.88,C621751391,13185.0,0.0,C1329452388,2905236.17,3021240.06,0,0
39,PAYMENT,3733.95,C491005929,0.0,0.0,M615223965,0.0,0.0,0,0
395,PAYMENT,275.79,C1619679677,5244.0,4968.21,M257461033,0.0,0.0,0,0
13,CASH_OUT,68360.46,C1193221164,0.0,0.0,C823934035,88900.95,157261.4,0,0
353,CASH_IN,173146.0,C2074548204,2430635.63,2603781.63,C309944526,3329133.7,3155987.71,0,0
353,CASH_OUT,195435.68,C1601660869,5085.0,0.0,C1554950024,0.0,195435.68,0,0
325,PAYMENT,12313.69,C924661032,0.0,0.0,M287143780,0.0,0.0,0,0
306,TRANSFER,3937268.99,C321556537,0.0,0.0,C1336882617,5607877.66,9625434.81,0,0
132,PAYMENT,10701.42,C1223344210,0.0,0.0,M1772330497,0.0,0.0,0,0
44,PAYMENT,7629.3,C943605809,9711.0,2081.7,M543925155,0.0,0.0,0,0
136,PAYMENT,6819.42,C1598169254,0.0,0.0,M42080819,0.0,0.0,0,0
14,TRANSFER,416525.21,C956125939,35845.0,0.0,C376892298,4830.0,0.0,0,0
136,CASH_IN,18119.76,C39091390,3115531.96,3133651.72,C1904649629,12003330.65,11987241.58,0,0
177,PAYMENT,11641.06,C649350925,0.0,0.0,M1961819205,0.0,0.0,0,0
157,PAYMENT,5624.11,C1559039953,88772.23,83148.11,M1923715615,0.0,0.0,0,0
354,CASH_OUT,247846.52,C1514911545,1513.0,0.0,C1857491374,0.0,247846.52,0,0
373,CASH_IN,403138.97,C553255947,2915238.49,3318377.45,C2126640184,699550.39,296411.42,0,0
253,PAYMENT,26116.66,C1291907189,0.0,0.0,M1720252020,0.0,0.0,0,0
397,TRANSFER,656227.26,C1470731000,61669.0,0.0,C1139299479,14547588.9,15203816.17,0,0
21,DEBIT,2825.4,C1771920790,47396.98,44571.58,C1908732023,2289938.45,2292763.85,0,0
21,CASH_OUT,211589.46,C1126395669,0.0,0.0,C950169879,1822705.22,2034294.68,0,0
371,CASH_OUT,240691.84,C348062593,0.0,0.0,C1979772929,815696.44,1056388.29,0,0
278,TRANSFER,340532.8,C363562144,32067.0,0.0,C1103758765,544870.82,885403.62,0,0
375,CASH_OUT,341347.92,C443608482,103286.0,0.0,C1883818436,0.0,341347.92,0,0
130,CASH_OUT,192413.76,C44051539,49802.0,0.0,C240821218,5873418.35,4900169.27,0,0
183,TRANSFER,303439.53,C1827746924,40091.0,0.0,C806787833,342486.7,645926.23,0,0
139,PAYMENT,15478.32,C1295485018,26529.18,11050.86,M72181805,0.0,0.0,0,0
370,CASH_IN,52399.92,C372646526,8038412.79,8090812.71,C821489332,274213.12,221813.2,0,0
9,CASH_OUT,217145.11,C1040657300,1607.0,0.0,C1173232379,39440.0,109415.43,0,0
9,TRANSFER,697245.81,C603511087,0.0,0.0,C1532153384,4504679.55,6559240.62,0,0
377,CASH_IN,69926.53,C2131772478,348197.19,418123.72,C926433597,2668422.68,2598496.15,0,0
36,PAYMENT,158.25,C1669598356,0.0,0.0,M615955992,0.0,0.0,0,0
36,PAYMENT,4110.12,C478341630,2397.46,0.0,M1746774357,0.0,0.0,0,0
38,PAYMENT,19670.13,C234597370,66073.0,46402.87,M798487875,0.0,0.0,0,0
188,CASH_IN,246824.81,C1006608697,3562188.27,3809013.08,C1854028880,12747540.65,12500715.84,0,0
12,CASH_OUT,328661.88,C1324159561,0.0,0.0,C514597582,22352093.22,22680755.11,0,0
207,PAYMENT,1614.15,C911463534,637.0,0.0,M742127519,0.0,0.0,0,0
162,PAYMENT,9607.22,C265435804,0.0,0.0,M635472318,0.0,0.0,0,0
300,CASH_IN,132706.01,C755184995,5953673.53,6086379.54,C761944637,143508.28,10802.27,0,0
135,CASH_OUT,210463.31,C2048517050,24605.0,0.0,C999372549,0.0,210463.31,0,0
140,CASH_OUT,47862.55,C82891694,173590.0,125727.45,C1476420078,231137.07,278999.63,0,0
448,CASH_IN,80919.04,C94157686,5567.0,86486.04,C888467303,10419.01,0.0,0,0
206,CASH_OUT,290713.09,C1658968501,218368.0,0.0,C606144117,110430.93,401144.02,0,0
187,CASH_IN,500.0,C1682202483,30010367.44,30010867.44,C40736801,20311.2,19811.2,0,0
40,CASH_OUT,158167.01,C684007759,16156.0,0.0,C1558541597,0.0,158167.01,0,0
282,CASH_OUT,211726.47,C640454194,0.0,0.0,C216488921,695598.52,907324.99,0,0
334,CASH_OUT,105483.66,C114249492,0.0,0.0,C1567057776,3718167.17,3823650.84,0,0
258,PAYMENT,10832.69,C539171269,0.0,0.0,M857007466,0.0,0.0,0,0
403,PAYMENT,3204.39,C264686188,78715.0,75510.61,M1646627875,0.0,0.0,0,0
18,CASH_IN,60445.07,C1035092962,5498893.06,5559338.13,C1050229547,1686901.2,1920163.48,0,0
160,CASH_IN,117617.68,C1847480427,41009.0,158626.68,C1112822222,732956.88,615339.2,0,0
46,CASH_OUT,91641.43,C344181641,7829.51,0.0,C2036879719,127837.29,219478.72,0,0
12,CASH_OUT,235974.4,C384644914,0.0,0.0,C1030564396,1304598.21,718896.4,0,0
165,CASH_OUT,30020.87,C1901415761,32788.0,2767.13,C875793925,0.0,30020.87,0,0
12,CASH_IN,8051.21,C249498105,17687041.57,17695092.78,C1993335720,765982.02,1026496.53,0,0
15,CASH_IN,93748.11,C1633255086,11201459.03,11295207.14,C686652833,180755.24,87007.13,0,0
157,PAYMENT,17445.45,C1059989721,207433.22,189987.77,M1112135589,0.0,0.0,0,0
349,CASH_OUT,14858.29,C1295006436,0.0,0.0,C886929201,1465134.79,1479993.08,0,0
377,CASH_OUT,250520.85,C1152560318,0.0,0.0,C356804583,455816.53,706337.38,0,0
283,CASH_OUT,7920.47,C828060552,8535.0,614.53,C1255462420,27708.74,35629.21,0,0
201,PAYMENT,11019.55,C40812646,0.0,0.0,M707706433,0.0,0.0,0,0
20,PAYMENT,17806.05,C247380990,878165.43,860359.38,M454340390,0.0,0.0,0,0
231,PAYMENT,16427.07,C1031974565,395051.84,378624.77,M2140445872,0.0,0.0,0,0
371,CASH_OUT,315079.81,C2128952130,471.0,0.0,C1630899399,24340.11,339419.92,0,0
275,CASH_IN,220233.33,C1507997292,16633684.43,16853917.76,C1083575947,1362214.05,1141980.72,0,0
203,PAYMENT,12780.7,C1403824834,102480.0,89699.3,M870019730,0.0,0.0,0,0
161,CASH_OUT,149044.25,C1000509254,9839.41,0.0,C1300769163,393624.26,542668.51,0,0
476,PAYMENT,30527.79,C445065482,78381.19,47853.4,M1818053401,0.0,0.0,0,0
309,PAYMENT,1453.25,C1932261542,0.0,0.0,M1375112311,0.0,0.0,0,0
289,PAYMENT,141.13,C775714676,24401.0,24259.87,M417712375,0.0,0.0,0,0
16,CASH_IN,38821.78,C978052826,9431836.33,9470658.12,C2082628894,408364.44,656168.47,0,0
546,PAYMENT,2839.4,C87741737,35041.0,32201.6,M1070636844,0.0,0.0,0,0
371,PAYMENT,44196.36,C741974093,0.0,0.0,M1839422641,0.0,0.0,0,0
179,PAYMENT,49230.9,C2087904620,0.0,0.0,M522722539,0.0,0.0,0,0
211,PAYMENT,42785.27,C44100007,0.0,0.0,M835254077,0.0,0.0,0,0
207,CASH_IN,432813.75,C1368007614,12660.0,445473.75,C643380256,4759.06,0.0,0,0
277,CASH_OUT,95550.48,C1794414293,0.0,0.0,C1403031035,901993.68,997544.16,0,0
398,CASH_OUT,120772.69,C445190544,23631.0,0.0,C359668724,912677.48,1033450.18,0,0
15,CASH_IN,141854.76,C1567851900,15023151.41,15165006.17,C210535661,271358.89,129504.13,0,0
23,PAYMENT,283.21,C831435685,30861.39,30578.18,M97105967,0.0,0.0,0,0
403,PAYMENT,20068.75,C1577257343,20728.0,659.25,M1447844874,0.0,0.0,0,0
709,PAYMENT,31772.16,C1708131047,40558.0,8785.84,M1578251617,0.0,0.0,0,0
275,PAYMENT,11263.13,C516660709,0.0,0.0,M1023507024,0.0,0.0,0,0
325,CASH_IN,407673.58,C973207784,3838257.22,4245930.8,C1360101896,9347783.63,8940110.05,0,0
16,CASH_OUT,59501.05,C1370263170,0.0,0.0,C453125272,201066.7,505657.13,0,0
252,CASH_OUT,74229.36,C533056228,0.0,0.0,C883631398,3509270.08,3583499.44,0,0
162,CASH_OUT,366020.07,C1730397598,13882.0,0.0,C971119173,2326511.02,2692531.1,0,0
383,TRANSFER,426103.33,C1035548656,0.0,0.0,C1198166810,662074.91,1088178.24,0,0
404,CASH_IN,145659.4,C1871706933,11461.0,157120.4,C61397234,1204701.62,1059042.23,0,0
550,CASH_IN,29971.89,C475588300,5553554.97,5583526.86,C3963072,758293.65,728321.76,0,0
212,TRANSFER,794911.67,C1115362855,0.0,0.0,C1599700000,887975.79,1682887.46,0,0
692,PAYMENT,15550.54,C1075881592,63485.1,47934.56,M403368063,0.0,0.0,0,0
10,CASH_OUT,245527.91,C1950714616,67456.22,0.0,C1560436920,0.0,245527.91,0,0
230,TRANSFER,696070.2,C217116750,412276.0,0.0,C739159782,527208.44,1223278.64,0,0
132,CASH_IN,16610.25,C752871394,0.0,16610.25,C1256728724,189811.87,173201.62,0,0
350,CASH_IN,222527.11,C354036648,21212787.83,21435314.94,C554537444,535065.48,312538.37,0,0
164,PAYMENT,13208.63,C676817413,0.0,0.0,M1384102279,0.0,0.0,0,0
379,PAYMENT,21924.02,C1433405994,68774.82,46850.79,M814132817,0.0,0.0,0,0
324,PAYMENT,1376.04,C1602852586,6209.0,4832.96,M1489113864,0.0,0.0,0,0
401,CASH_OUT,212119.41,C1319605570,0.0,0.0,C1496372124,315409.95,527529.36,0,0
10,CASH_OUT,91488.29,C1123990491,0.0,0.0,C1081599606,822107.73,867660.24,0,0
301,TRANSFER,557722.61,C2116166477,0.0,0.0,C1932283355,1525420.3,2083142.91,0,0
163,PAYMENT,12585.48,C1808946722,104633.53,92048.05,M1660928583,0.0,0.0,0,0
323,PAYMENT,21354.27,C252962363,288489.39,267135.12,M2082359057,0.0,0.0,0,0
20,PAYMENT,12015.1,C949162616,0.0,0.0,M1728831683,0.0,0.0,0,0
281,PAYMENT,313.58,C1613747808,0.0,0.0,M633119145,0.0,0.0,0,0
323,CASH_IN,36299.86,C297643798,442167.19,478467.05,C1059885574,183006.24,146706.38,0,0
161,CASH_OUT,70200.43,C2132133541,0.0,0.0,C1702808995,986581.94,1056782.37,0,0
225,CASH_IN,6242.45,C1387749814,0.0,6242.45,C1402404493,49533.98,43291.53,0,0
297,CASH_IN,389606.79,C807565245,51313.0,440919.79,C520675968,1900923.06,1511316.28,0,0
204,CASH_OUT,425304.84,C1159601538,357511.35,0.0,C1904932763,3463587.05,3888891.89,0,0
260,CASH_OUT,152826.52,C1184154493,50534.0,0.0,C1823872320,352723.18,505549.69,0,0
236,CASH_OUT,49812.58,C1331509964,0.0,0.0,C1401686665,1325947.86,1375760.44,0,0
138,CASH_OUT,301034.73,C745004934,0.0,0.0,C1541022183,730003.43,1031038.16,0,0
211,CASH_OUT,80412.93,C589796011,0.0,0.0,C198824420,249737.4,330150.33,0,0
306,CASH_OUT,220275.43,C29810979,0.0,0.0,C810187966,667314.99,887590.42,0,0
140,PAYMENT,4667.7,C85292369,24610.0,19942.3,M1550502224,0.0,0.0,0,0
17,PAYMENT,297.79,C1248989095,0.0,0.0,M1376925211,0.0,0.0,0,0
300,PAYMENT,21847.91,C2132147747,106252.0,84404.09,M885336908,0.0,0.0,0,0
131,CASH_IN,28668.17,C84547360,2048338.95,2077007.12,C1209682021,113525.81,84857.65,0,0
298,CASH_OUT,51784.17,C1942885498,246810.0,195025.83,C1109341396,0.0,51784.17,0,0
382,CASH_OUT,1595587.46,C1681145385,1595587.46,0.0,C1060758741,7519338.35,9114925.81,1,0
354,CASH_IN,157949.41,C288918294,25119764.29,25277713.7,C1874758702,20074456.93,19916507.52,0,0
564,CASH_OUT,139339.57,C1664678781,0.0,0.0,C1545505194,2202052.16,2341391.72,0,0
33,CASH_IN,296039.19,C1431968161,129575.0,425614.19,C745075172,777876.84,481837.64,0,0
401,PAYMENT,12133.42,C811545320,53867.51,41734.08,M1060711448,0.0,0.0,0,0
352,CASH_OUT,72747.91,C1262470042,7476.74,0.0,C1867268267,987277.3,1060025.21,0,0
134,PAYMENT,31368.27,C1654868117,0.0,0.0,M1222092042,0.0,0.0,0,0
202,PAYMENT,797.08,C2111346187,48660.0,47862.92,M91955828,0.0,0.0,0,0
373,CASH_OUT,165407.95,C95455569,0.0,0.0,C815212639,586529.28,751937.24,0,0
377,CASH_OUT,206275.77,C781499453,11545.0,0.0,C751056607,418697.21,624972.98,0,0
692,CASH_IN,249788.25,C1495591214,64033.0,313821.25,C939577712,208449.66,0.0,0,0
38,PAYMENT,16358.78,C1630172295,0.0,0.0,M1360363601,0.0,0.0,0,0
307,CASH_OUT,117576.83,C1943276449,15587.0,0.0,C733125765,608313.21,725890.04,0,0
12,PAYMENT,3838.72,C1935449635,0.0,0.0,M1857304364,0.0,0.0,0,0
235,PAYMENT,5656.26,C918405356,100764.0,95107.74,M399091317,0.0,0.0,0,0
328,CASH_OUT,205329.36,C113548947,80291.8,0.0,C1553173116,783917.86,989247.21,0,0
281,CASH_OUT,215878.23,C602901191,60959.0,0.0,C67345304,959359.1,1175237.33,0,0
302,CASH_IN,91999.53,C1390079828,30475.0,122474.53,C1067341557,613865.17,521865.64,0,0
596,PAYMENT,3310.74,C888775530,0.0,0.0,M1729119892,0.0,0.0,0,0
307,CASH_IN,14271.4,C1039231402,101570.0,115841.4,C489651596,197880.99,183609.59,0,0
33,PAYMENT,7452.7,C961289414,328126.0,320673.3,M111170042,0.0,0.0,0,0
565,CASH_OUT,211839.95,C161254132,0.0,0.0,C1707486257,1165466.4,1377306.35,0,0
307,PAYMENT,6595.26,C1242411390,21247.0,14651.74,M346572826,0.0,0.0,0,0
298,CASH_OUT,236222.49,C1246882324,32331.0,0.0,C1085553281,625865.58,862088.06,0,0
346,CASH_IN,139773.24,C1056259380,12243.0,152016.24,C1808186609,741018.44,601245.2,0,0
252,PAYMENT,21775.49,C768208521,176.0,0.0,M1756803153,0.0,0.0,0,0
164,CASH_OUT,289303.06,C160308226,0.0,0.0,C1516937646,523015.39,812318.45,0,0
393,PAYMENT,50737.82,C23552834,0.0,0.0,M1105201056,0.0,0.0,0,0
14,CASH_OUT,19007.41,C1593763152,0.0,0.0,C1756170410,103908.0,846770.51,0,0
332,CASH_IN,190775.2,C2035239665,0.0,190775.2,C539490788,205603.22,14828.02,0,0
45,TRANSFER,103427.12,C938080664,67875.0,0.0,C1136966432,0.0,103427.12,0,0
231,TRANSFER,1460971.21,C649430552,20.0,0.0,C574615473,4432621.43,5893592.64,0,0
40,CASH_OUT,177037.47,C1851824683,0.0,0.0,C847606553,2550025.83,2727063.3,0,0
346,CASH_IN,179442.39,C855409106,15666022.55,15845464.94,C1822082724,827215.57,647773.17,0,0
348,CASH_OUT,101740.39,C1694608755,0.0,0.0,C30820575,7138693.81,7240434.2,0,0
35,CASH_OUT,216612.96,C1078987344,197.0,0.0,C2092185349,37708.16,254321.11,0,0
178,CASH_IN,108804.87,C1043515830,10001581.79,10110386.66,C481098755,827793.1,718988.23,0,0
404,CASH_OUT,247210.22,C1372804921,578.0,0.0,C910041946,4057676.85,4304887.07,0,0
323,CASH_OUT,111342.97,C413324137,0.0,0.0,C1548438605,5490868.98,5602211.95,0,0
157,CASH_OUT,460366.23,C287843228,0.0,0.0,C1068504317,1338240.93,1798607.16,0,0
396,PAYMENT,47400.6,C256041098,180154.48,132753.88,M497434551,0.0,0.0,0,0
301,CASH_OUT,200178.42,C581251546,533.0,0.0,C1258390756,581375.31,781553.73,0,0
179,CASH_OUT,168432.13,C419240876,11227.0,0.0,C1902905747,0.0,168432.13,0,0
43,CASH_OUT,35098.7,C846979235,0.0,0.0,C965640163,438227.49,473326.19,0,0
369,CASH_IN,268216.5,C624897558,246260.0,514476.5,C1036929602,0.0,0.0,0,0
331,PAYMENT,7620.22,C1309974553,370029.21,362408.99,M951500435,0.0,0.0,0,0
263,PAYMENT,727.23,C2122248402,203491.0,202763.77,M1495773572,0.0,0.0,0,0
280,PAYMENT,149.43,C1271735590,22516.0,22366.57,M1647797672,0.0,0.0,0,0
260,TRANSFER,284469.06,C32417894,376595.0,92125.94,C1044117309,360869.03,645338.09,0,0
474,PAYMENT,1524.88,C1850340543,0.0,0.0,M1245192692,0.0,0.0,0,0
208,CASH_IN,17845.94,C699574439,858939.59,876785.53,C1396628766,1496951.72,1578387.31,0,0
188,PAYMENT,12421.5,C1294476812,90819.74,78398.23,M847618351,0.0,0.0,0,0
348,PAYMENT,8320.78,C1438348127,0.0,0.0,M967583809,0.0,0.0,0,0
211,CASH_IN,224096.1,C2117604730,16626512.35,16850608.45,C635255578,7734555.6,7510459.5,0,0
161,PAYMENT,12861.78,C309399760,0.0,0.0,M937212482,0.0,0.0,0,0
203,CASH_OUT,215990.86,C2053586124,1092.0,0.0,C1581656555,0.0,215990.86,0,0
138,CASH_IN,18890.32,C810206434,2105042.15,2123932.47,C1239042397,1551957.76,1533067.44,0,0
280,CASH_IN,642150.05,C1181607580,10930011.61,11572161.66,C1663758721,686435.3,44285.25,0,0
308,CASH_OUT,94072.91,C1685179585,429542.98,335470.07,C1514850696,320005.23,414078.14,0,0
188,CASH_OUT,209846.44,C1511551929,0.0,0.0,C2093331429,287132.98,496979.42,0,0
347,CASH_IN,130863.39,C1800629165,1319038.08,1449901.47,C343923753,1930014.83,1799151.44,0,0
215,PAYMENT,5950.01,C627035074,214113.0,208162.99,M21456833,0.0,0.0,0,0
163,CASH_IN,8524.81,C830246987,219890.97,228415.78,C2141871751,155131.35,146606.53,0,0
274,PAYMENT,5471.55,C67234858,0.0,0.0,M236553396,0.0,0.0,0,0
204,TRANSFER,339978.0,C830620416,5057.0,0.0,C486984341,341832.16,681810.17,0,0
530,CASH_IN,146748.63,C810657447,6523657.45,6670406.07,C1827100442,1947818.51,1801069.89,0,0
370,TRANSFER,379344.72,C1354587866,1271.0,0.0,C451383443,3861812.49,4241157.21,0,0
213,PAYMENT,22838.76,C1108137699,0.0,0.0,M1513447530,0.0,0.0,0,0
36,PAYMENT,18030.78,C791485683,555276.56,537245.77,M638848780,0.0,0.0,0,0
301,PAYMENT,9327.06,C589448714,0.0,0.0,M618365567,0.0,0.0,0,0
